impl,batch,vocab,top_k,top_p,dtype,residency,cold_method,median_us,p05_us,p95_us,mean_us,stdev_us,reps,iters,warmup,logits_bytes,dram_floor_us,floor_frac_of_latency,validation_in_timed_region,round,git_commit
graph_compile,32,151936,20,0.95,bfloat16,hot,n/a,165.681,165.322,165.726,165.597,0.200,5,723,72,9723904,17.543,0.105883,false,0,6ddf1e0-dirty
hf_eager,1,151936,50,0.95,bfloat16,hot,n/a,324.813,324.729,325.680,325.120,0.493,5,367,36,303872,0.548,0.001688,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,151936,50,0.95,bfloat16,hot,n/a,139.120,138.566,139.203,138.945,0.305,5,837,83,303872,0.548,0.003941,false,0,6ddf1e0-dirty
tight_eager,1,151936,50,0.95,bfloat16,hot,n/a,137.231,137.204,137.321,137.256,0.054,5,860,86,303872,0.548,0.003995,false,0,6ddf1e0-dirty
flashinfer,1,151936,50,0.95,bfloat16,hot,n/a,83.894,83.811,83.980,83.890,0.079,5,1333,133,303872,0.548,0.006535,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,151936,50,0.95,bfloat16,hot,n/a,73.231,73.108,73.371,73.243,0.114,5,1517,151,607744,1.096,0.014972,false,0,6ddf1e0-dirty
fused_kernel,1,151936,50,0.95,bfloat16,hot,n/a,20.259,20.255,20.270,20.261,0.007,5,5000,500,303872,0.548,0.027060,false,0,6ddf1e0-dirty
compile,1,151936,50,0.95,bfloat16,hot,n/a,160.674,160.432,160.882,160.662,0.196,5,715,71,303872,0.548,0.003412,false,0,6ddf1e0-dirty
graph_eager,1,151936,50,0.95,bfloat16,hot,n/a,81.588,81.367,81.597,81.523,0.113,5,1467,146,303872,0.548,0.006719,false,0,6ddf1e0-dirty
graph_compile,1,151936,50,0.95,bfloat16,hot,n/a,81.609,81.455,81.710,81.589,0.117,5,1464,146,303872,0.548,0.006717,false,0,6ddf1e0-dirty
hf_eager,32,151936,50,0.95,bfloat16,hot,n/a,2193.781,2182.417,2194.475,2190.720,6.001,5,55,10,9723904,17.543,0.007997,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,151936,50,0.95,bfloat16,hot,n/a,1534.062,1533.533,1534.235,1533.962,0.328,5,78,10,9723904,17.543,0.011435,false,0,6ddf1e0-dirty
tight_eager,32,151936,50,0.95,bfloat16,hot,n/a,218.143,217.759,218.962,218.219,0.561,5,545,54,9723904,17.543,0.080418,false,0,6ddf1e0-dirty
flashinfer,32,151936,50,0.95,bfloat16,hot,n/a,175.259,172.240,175.318,174.390,1.552,5,710,71,9723904,17.543,0.100096,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,151936,50,0.95,bfloat16,hot,n/a,100.681,100.641,100.717,100.681,0.033,5,1179,117,19447808,35.085,0.348481,false,0,6ddf1e0-dirty
fused_kernel,32,151936,50,0.95,bfloat16,hot,n/a,30.730,30.548,30.736,30.685,0.101,5,4003,400,9723904,17.543,0.570866,false,0,6ddf1e0-dirty
compile,32,151936,50,0.95,bfloat16,hot,n/a,218.479,218.249,219.405,218.670,0.545,5,539,53,9723904,17.543,0.080295,false,0,6ddf1e0-dirty
graph_eager,32,151936,50,0.95,bfloat16,hot,n/a,167.292,164.972,167.500,166.685,1.239,5,740,74,9723904,17.543,0.104863,false,0,6ddf1e0-dirty
graph_compile,32,151936,50,0.95,bfloat16,hot,n/a,167.437,167.080,167.485,167.361,0.208,5,714,71,9723904,17.543,0.104772,false,0,6ddf1e0-dirty
hf_eager,1,151936,100,0.9,bfloat16,hot,n/a,327.165,326.936,327.611,327.219,0.308,5,366,36,303872,0.548,0.001676,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,151936,100,0.9,bfloat16,hot,n/a,138.792,138.673,139.225,138.890,0.256,5,851,85,303872,0.548,0.003950,false,0,6ddf1e0-dirty
tight_eager,1,151936,100,0.9,bfloat16,hot,n/a,137.371,137.333,137.425,137.376,0.040,5,865,86,303872,0.548,0.003991,false,0,6ddf1e0-dirty
flashinfer,1,151936,100,0.9,bfloat16,hot,n/a,84.589,84.563,84.605,84.583,0.019,5,1340,134,303872,0.548,0.006481,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,151936,100,0.9,bfloat16,hot,n/a,73.735,73.548,73.802,73.692,0.123,5,1506,150,607744,1.096,0.014870,false,0,6ddf1e0-dirty
fused_kernel,1,151936,100,0.9,bfloat16,hot,n/a,24.917,24.896,24.939,24.916,0.019,5,4615,461,303872,0.548,0.022001,false,0,6ddf1e0-dirty
compile,1,151936,100,0.9,bfloat16,hot,n/a,159.100,158.798,159.344,159.090,0.236,5,725,72,303872,0.548,0.003446,false,0,6ddf1e0-dirty
graph_eager,1,151936,100,0.9,bfloat16,hot,n/a,81.821,81.726,81.956,81.840,0.100,5,1468,146,303872,0.548,0.006700,false,0,6ddf1e0-dirty
graph_compile,1,151936,100,0.9,bfloat16,hot,n/a,81.993,81.808,82.096,81.958,0.139,5,1472,147,303872,0.548,0.006686,false,0,6ddf1e0-dirty
hf_eager,32,151936,100,0.9,bfloat16,hot,n/a,2191.823,2180.267,2193.579,2189.024,6.363,5,55,10,9723904,17.543,0.008004,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,151936,100,0.9,bfloat16,hot,n/a,1533.231,1532.795,1533.629,1533.205,0.384,5,78,10,9723904,17.543,0.011442,false,0,6ddf1e0-dirty
tight_eager,32,151936,100,0.9,bfloat16,hot,n/a,216.904,216.660,219.083,217.480,1.164,5,540,54,9723904,17.543,0.080878,false,0,6ddf1e0-dirty
flashinfer,32,151936,100,0.9,bfloat16,hot,n/a,176.708,174.120,176.727,176.012,1.377,5,704,70,9723904,17.543,0.099275,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,151936,100,0.9,bfloat16,hot,n/a,102.985,102.945,102.994,102.972,0.025,5,1152,115,19447808,35.085,0.340685,false,0,6ddf1e0-dirty
fused_kernel,32,151936,100,0.9,bfloat16,hot,n/a,34.860,34.829,34.864,34.851,0.016,5,3372,337,9723904,17.543,0.503235,false,0,6ddf1e0-dirty
compile,32,151936,100,0.9,bfloat16,hot,n/a,217.253,216.994,218.975,217.664,0.952,5,539,53,9723904,17.543,0.080748,false,0,6ddf1e0-dirty
graph_eager,32,151936,100,0.9,bfloat16,hot,n/a,167.673,165.813,167.779,167.181,0.989,5,733,73,9723904,17.543,0.104624,false,0,6ddf1e0-dirty
graph_compile,32,151936,100,0.9,bfloat16,hot,n/a,167.749,167.447,167.785,167.681,0.170,5,717,71,9723904,17.543,0.104577,false,0,6ddf1e0-dirty
hf_eager,1,151936,100,0.95,bfloat16,hot,n/a,327.450,327.036,327.676,327.367,0.280,5,363,36,303872,0.548,0.001674,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,151936,100,0.95,bfloat16,hot,n/a,138.928,138.480,138.989,138.798,0.245,5,835,83,303872,0.548,0.003946,false,0,6ddf1e0-dirty
tight_eager,1,151936,100,0.95,bfloat16,hot,n/a,137.458,137.327,137.516,137.440,0.085,5,864,86,303872,0.548,0.003988,false,0,6ddf1e0-dirty
flashinfer,1,151936,100,0.95,bfloat16,hot,n/a,84.372,84.337,84.467,84.386,0.061,5,1345,134,303872,0.548,0.006498,false,0,6ddf1e0-dirty
flashinfer_from_probs,1,151936,100,0.95,bfloat16,hot,n/a,72.987,72.861,73.073,72.970,0.094,5,1517,151,607744,1.096,0.015022,false,0,6ddf1e0-dirty
fused_kernel,1,151936,100,0.95,bfloat16,hot,n/a,25.629,25.620,25.650,25.635,0.014,5,4679,467,303872,0.548,0.021390,false,0,6ddf1e0-dirty
compile,1,151936,100,0.95,bfloat16,hot,n/a,158.967,158.910,159.433,159.099,0.251,5,727,72,303872,0.548,0.003449,false,0,6ddf1e0-dirty
graph_eager,1,151936,100,0.95,bfloat16,hot,n/a,81.817,81.535,81.855,81.753,0.158,5,1462,146,303872,0.548,0.006700,false,0,6ddf1e0-dirty
graph_compile,1,151936,100,0.95,bfloat16,hot,n/a,81.926,81.760,82.052,81.917,0.138,5,1466,146,303872,0.548,0.006691,false,0,6ddf1e0-dirty
hf_eager,32,151936,100,0.95,bfloat16,hot,n/a,2191.287,2179.842,2192.939,2188.605,6.356,5,55,10,9723904,17.543,0.008006,false,0,6ddf1e0-dirty
ref_eager_fullsort,32,151936,100,0.95,bfloat16,hot,n/a,1533.790,1533.314,1533.902,1533.635,0.290,5,78,10,9723904,17.543,0.011437,false,0,6ddf1e0-dirty
tight_eager,32,151936,100,0.95,bfloat16,hot,n/a,216.646,216.509,219.476,217.462,1.459,5,543,54,9723904,17.543,0.080974,false,0,6ddf1e0-dirty
flashinfer,32,151936,100,0.95,bfloat16,hot,n/a,176.085,173.514,176.207,175.446,1.409,5,708,70,9723904,17.543,0.099626,false,0,6ddf1e0-dirty
flashinfer_from_probs,32,151936,100,0.95,bfloat16,hot,n/a,102.221,102.169,102.290,102.229,0.053,5,1160,116,19447808,35.085,0.343229,false,0,6ddf1e0-dirty
fused_kernel,32,151936,100,0.95,bfloat16,hot,n/a,36.230,35.882,36.250,36.134,0.182,5,3331,333,9723904,17.543,0.484208,false,0,6ddf1e0-dirty
compile,32,151936,100,0.95,bfloat16,hot,n/a,217.589,217.017,219.914,218.140,1.344,5,534,53,9723904,17.543,0.080623,false,0,6ddf1e0-dirty
graph_eager,32,151936,100,0.95,bfloat16,hot,n/a,167.642,165.742,167.835,167.189,1.048,5,735,73,9723904,17.543,0.104644,false,0,6ddf1e0-dirty
graph_compile,32,151936,100,0.95,bfloat16,hot,n/a,167.880,167.523,167.933,167.801,0.203,5,716,71,9723904,17.543,0.104495,false,0,6ddf1e0-dirty
ref_eager_fullsort,1,151936,50,0.9,float16,hot,n/a,141.829,141.386,141.864,141.727,0.250,5,835,83,303872,0.548,0.003865,false,1,6ddf1e0-dirty
tight_eager,1,151936,50,0.9,float16,hot,n/a,137.223,137.027,137.336,137.186,0.149,5,872,87,303872,0.548,0.003995,false,1,6ddf1e0-dirty
flashinfer,1,151936,50,0.9,float16,hot,n/a,84.019,83.996,84.053,84.022,0.025,5,1326,132,303872,0.548,0.006525,false,1,6ddf1e0-dirty
flashinfer_from_probs,1,151936,50,0.9,float16,hot,n/a,73.604,73.323,73.625,73.523,0.146,5,1501,150,607744,1.096,0.014896,false,1,6ddf1e0-dirty
fused_kernel,1,151936,50,0.9,float16,hot,n/a,18.421,18.421,18.422,18.422,0.001,5,5000,500,303872,0.548,0.029759,false,1,6ddf1e0-dirty
compile,1,151936,50,0.9,float16,hot,n/a,159.518,159.012,159.903,159.455,0.394,5,714,71,303872,0.548,0.003437,false,1,6ddf1e0-dirty
graph_eager,1,151936,50,0.9,float16,hot,n/a,81.506,81.460,81.513,81.492,0.025,5,1468,146,303872,0.548,0.006726,false,1,6ddf1e0-dirty
graph_compile,1,151936,50,0.9,float16,hot,n/a,71.672,71.603,71.727,71.669,0.054,5,1672,167,303872,0.548,0.007649,false,1,6ddf1e0-dirty
hf_eager,1,151936,50,0.9,float16,hot,n/a,324.858,324.717,325.441,325.026,0.342,5,368,36,303872,0.548,0.001688,false,1,6ddf1e0-dirty
ref_eager_fullsort,4,151936,50,0.9,float16,hot,n/a,235.810,235.333,235.983,235.714,0.289,5,506,50,1215488,2.193,0.009299,false,1,6ddf1e0-dirty
tight_eager,4,151936,50,0.9,float16,hot,n/a,163.424,163.229,163.542,163.417,0.145,5,731,73,1215488,2.193,0.013418,false,1,6ddf1e0-dirty
flashinfer,4,151936,50,0.9,float16,hot,n/a,85.335,85.284,85.395,85.344,0.049,5,1337,133,1215488,2.193,0.025697,false,1,6ddf1e0-dirty
flashinfer_from_probs,4,151936,50,0.9,float16,hot,n/a,74.037,73.968,74.097,74.038,0.058,5,1493,149,2430976,4.386,0.059236,false,1,6ddf1e0-dirty
fused_kernel,4,151936,50,0.9,float16,hot,n/a,19.516,19.505,19.550,19.525,0.021,5,5000,500,1215488,2.193,0.112359,false,1,6ddf1e0-dirty
compile,4,151936,50,0.9,float16,hot,n/a,152.298,152.131,152.627,152.334,0.226,5,735,73,1215488,2.193,0.014398,false,1,6ddf1e0-dirty
graph_eager,4,151936,50,0.9,float16,hot,n/a,104.536,104.109,104.628,104.439,0.242,5,1168,116,1215488,2.193,0.020977,false,1,6ddf1e0-dirty
graph_compile,4,151936,50,0.9,float16,hot,n/a,99.766,99.709,99.812,99.766,0.046,5,1213,121,1215488,2.193,0.021980,false,1,6ddf1e0-dirty
hf_eager,4,151936,50,0.9,float16,hot,n/a,606.201,597.135,607.918,603.298,5.537,5,197,19,1215488,2.193,0.003617,false,1,6ddf1e0-dirty
ref_eager_fullsort,8,151936,50,0.9,float16,hot,n/a,354.083,346.714,354.464,352.181,3.961,5,349,34,2430976,4.386,0.012386,false,1,6ddf1e0-dirty
tight_eager,8,151936,50,0.9,float16,hot,n/a,167.514,167.295,167.843,167.539,0.239,5,709,70,2430976,4.386,0.026181,false,1,6ddf1e0-dirty
flashinfer,8,151936,50,0.9,float16,hot,n/a,90.578,90.510,90.589,90.556,0.041,5,1291,129,2430976,4.386,0.048419,false,1,6ddf1e0-dirty
flashinfer_from_probs,8,151936,50,0.9,float16,hot,n/a,74.409,74.251,74.521,74.388,0.117,5,1482,148,4861952,8.771,0.117880,false,1,6ddf1e0-dirty
fused_kernel,8,151936,50,0.9,float16,hot,n/a,20.163,20.158,20.166,20.162,0.003,5,5000,500,2430976,4.386,0.217516,false,1,6ddf1e0-dirty
compile,8,151936,50,0.9,float16,hot,n/a,152.601,152.388,152.899,152.629,0.247,5,736,73,2430976,4.386,0.028739,false,1,6ddf1e0-dirty
graph_eager,8,151936,50,0.9,float16,hot,n/a,107.888,107.475,107.953,107.803,0.239,5,1121,112,2430976,4.386,0.040650,false,1,6ddf1e0-dirty
graph_compile,8,151936,50,0.9,float16,hot,n/a,98.226,98.174,98.246,98.216,0.032,5,1226,122,2430976,4.386,0.044649,false,1,6ddf1e0-dirty
hf_eager,8,151936,50,0.9,float16,hot,n/a,704.496,701.241,710.233,704.855,4.140,5,167,16,2430976,4.386,0.006225,false,1,6ddf1e0-dirty
ref_eager_fullsort,16,151936,50,0.9,float16,hot,n/a,693.478,680.689,694.331,690.256,6.928,5,182,18,4861952,8.771,0.012648,false,1,6ddf1e0-dirty
tight_eager,16,151936,50,0.9,float16,hot,n/a,181.632,181.412,182.062,181.685,0.294,5,657,65,4861952,8.771,0.048292,false,1,6ddf1e0-dirty
flashinfer,16,151936,50,0.9,float16,hot,n/a,114.989,114.906,115.080,114.991,0.075,5,1045,104,4861952,8.771,0.076280,false,1,6ddf1e0-dirty
flashinfer_from_probs,16,151936,50,0.9,float16,hot,n/a,74.175,74.120,74.330,74.209,0.093,5,1484,148,9723904,17.543,0.236504,false,1,6ddf1e0-dirty
fused_kernel,16,151936,50,0.9,float16,hot,n/a,22.516,22.504,22.521,22.514,0.007,5,5000,500,4861952,8.771,0.389558,false,1,6ddf1e0-dirty
compile,16,151936,50,0.9,float16,hot,n/a,157.809,157.686,158.026,157.846,0.154,5,725,72,4861952,8.771,0.055582,false,1,6ddf1e0-dirty
graph_eager,16,151936,50,0.9,float16,hot,n/a,122.152,121.845,122.205,122.082,0.172,5,988,98,4861952,8.771,0.071807,false,1,6ddf1e0-dirty
graph_compile,16,151936,50,0.9,float16,hot,n/a,109.536,109.498,109.609,109.553,0.051,5,1090,109,4861952,8.771,0.080078,false,1,6ddf1e0-dirty
hf_eager,16,151936,50,0.9,float16,hot,n/a,1180.235,1179.472,1181.907,1180.459,1.092,5,101,10,4861952,8.771,0.007432,false,1,6ddf1e0-dirty
ref_eager_fullsort,32,151936,50,0.9,float16,hot,n/a,1539.019,1537.734,1539.345,1538.740,0.742,5,78,10,9723904,17.543,0.011399,false,1,6ddf1e0-dirty
tight_eager,32,151936,50,0.9,float16,hot,n/a,219.835,219.686,220.344,219.943,0.308,5,536,53,9723904,17.543,0.079799,false,1,6ddf1e0-dirty
flashinfer,32,151936,50,0.9,float16,hot,n/a,176.300,173.722,176.444,175.644,1.401,5,702,70,9723904,17.543,0.099505,false,1,6ddf1e0-dirty
flashinfer_from_probs,32,151936,50,0.9,float16,hot,n/a,101.243,101.181,101.247,101.220,0.034,5,1172,117,19447808,35.085,0.346545,false,1,6ddf1e0-dirty
fused_kernel,32,151936,50,0.9,float16,hot,n/a,30.345,29.146,30.478,30.036,0.647,5,4113,411,9723904,17.543,0.578101,false,1,6ddf1e0-dirty
compile,32,151936,50,0.9,float16,hot,n/a,191.752,191.697,191.763,191.739,0.030,5,609,60,9723904,17.543,0.091486,false,1,6ddf1e0-dirty
graph_eager,32,151936,50,0.9,float16,hot,n/a,166.569,166.262,166.649,166.518,0.188,5,724,72,9723904,17.543,0.105318,false,1,6ddf1e0-dirty
graph_compile,32,151936,50,0.9,float16,hot,n/a,150.689,150.443,150.718,150.637,0.143,5,793,79,9723904,17.543,0.116416,false,1,6ddf1e0-dirty
hf_eager,32,151936,50,0.9,float16,hot,n/a,2200.158,2199.649,2200.507,2200.132,0.379,5,54,10,9723904,17.543,0.007973,false,1,6ddf1e0-dirty
ref_eager_fullsort,1,151936,50,0.9,float16,cold,rotate,141.442,140.925,141.547,141.307,0.286,5,824,82,303872,0.548,0.003876,false,1,6ddf1e0-dirty
tight_eager,1,151936,50,0.9,float16,cold,rotate,136.004,135.549,136.849,136.112,0.571,5,864,86,303872,0.548,0.004031,false,1,6ddf1e0-dirty
flashinfer,1,151936,50,0.9,float16,cold,rotate,84.434,84.273,84.455,84.393,0.087,5,1317,131,303872,0.548,0.006493,false,1,6ddf1e0-dirty
flashinfer_from_probs,1,151936,50,0.9,float16,cold,rotate,74.963,74.866,75.029,74.950,0.078,5,1460,146,607744,1.096,0.014626,false,1,6ddf1e0-dirty
fused_kernel,1,151936,50,0.9,float16,cold,rotate,18.883,18.874,18.889,18.882,0.007,5,5000,500,303872,0.548,0.029032,false,1,6ddf1e0-dirty
compile,1,151936,50,0.9,float16,cold,rotate,161.684,161.558,161.879,161.707,0.146,5,707,70,303872,0.548,0.003391,false,1,6ddf1e0-dirty
graph_eager,1,151936,50,0.9,float16,cold,rotate_into_static,82.894,82.883,83.053,82.937,0.084,5,1428,142,303872,0.548,0.006613,false,1,6ddf1e0-dirty
graph_compile,1,151936,50,0.9,float16,cold,rotate_into_static,74.086,74.010,78.411,75.783,2.384,5,1516,151,303872,0.548,0.007400,false,1,6ddf1e0-dirty
hf_eager,1,151936,50,0.9,float16,cold,rotate,325.254,325.096,325.638,325.321,0.241,5,362,36,303872,0.548,0.001685,false,1,6ddf1e0-dirty
ref_eager_fullsort,4,151936,50,0.9,float16,cold,rotate,237.902,237.147,237.985,237.634,0.441,5,500,50,1215488,2.193,0.009217,false,1,6ddf1e0-dirty
tight_eager,4,151936,50,0.9,float16,cold,rotate,165.063,164.997,165.096,165.055,0.044,5,731,73,1215488,2.193,0.013285,false,1,6ddf1e0-dirty
flashinfer,4,151936,50,0.9,float16,cold,rotate,87.351,87.343,87.396,87.364,0.025,5,1336,133,1215488,2.193,0.025104,false,1,6ddf1e0-dirty
flashinfer_from_probs,4,151936,50,0.9,float16,cold,rotate,74.412,74.340,74.568,74.429,0.104,5,1479,147,2430976,4.386,0.058938,false,1,6ddf1e0-dirty
fused_kernel,4,151936,50,0.9,float16,cold,rotate,21.325,21.316,21.342,21.329,0.013,5,5000,500,1215488,2.193,0.102830,false,1,6ddf1e0-dirty
compile,4,151936,50,0.9,float16,cold,rotate,153.532,153.023,154.071,153.509,0.456,5,736,73,1215488,2.193,0.014283,false,1,6ddf1e0-dirty
graph_eager,4,151936,50,0.9,float16,cold,rotate_into_static,109.745,109.599,109.787,109.718,0.088,5,1098,109,1215488,2.193,0.019981,false,1,6ddf1e0-dirty
graph_compile,4,151936,50,0.9,float16,cold,rotate_into_static,101.433,101.380,101.471,101.430,0.042,5,1173,117,1215488,2.193,0.021618,false,1,6ddf1e0-dirty
hf_eager,4,151936,50,0.9,float16,cold,rotate,598.760,598.530,599.274,598.806,0.350,5,199,19,1215488,2.193,0.003662,false,1,6ddf1e0-dirty
ref_eager_fullsort,8,151936,50,0.9,float16,cold,rotate,354.976,347.548,355.437,353.083,4.009,5,348,34,2430976,4.386,0.012355,false,1,6ddf1e0-dirty
tight_eager,8,151936,50,0.9,float16,cold,rotate,169.652,169.366,169.994,169.646,0.276,5,701,70,2430976,4.386,0.025851,false,1,6ddf1e0-dirty
flashinfer,8,151936,50,0.9,float16,cold,rotate,92.669,92.644,92.794,92.695,0.073,5,1266,126,2430976,4.386,0.047326,false,1,6ddf1e0-dirty
flashinfer_from_probs,8,151936,50,0.9,float16,cold,rotate,74.400,74.141,74.686,74.410,0.251,5,1481,148,4861952,8.771,0.117894,false,1,6ddf1e0-dirty
fused_kernel,8,151936,50,0.9,float16,cold,rotate,22.527,22.511,22.534,22.523,0.011,5,4929,492,2430976,4.386,0.194681,false,1,6ddf1e0-dirty
compile,8,151936,50,0.9,float16,cold,rotate,153.619,153.433,153.940,153.666,0.220,5,735,73,2430976,4.386,0.028549,false,1,6ddf1e0-dirty
graph_eager,8,151936,50,0.9,float16,cold,rotate_into_static,114.257,114.100,114.283,114.228,0.094,5,1053,105,2430976,4.386,0.038384,false,1,6ddf1e0-dirty
graph_compile,8,151936,50,0.9,float16,cold,rotate_into_static,105.001,104.836,105.058,104.966,0.100,5,1120,112,2430976,4.386,0.041768,false,1,6ddf1e0-dirty
hf_eager,8,151936,50,0.9,float16,cold,rotate,706.057,701.901,712.155,706.161,4.707,5,166,16,2430976,4.386,0.006211,false,1,6ddf1e0-dirty
ref_eager_fullsort,16,151936,50,0.9,float16,cold,rotate,694.655,679.739,695.964,690.855,8.040,5,181,18,4861952,8.771,0.012627,false,1,6ddf1e0-dirty
tight_eager,16,151936,50,0.9,float16,cold,rotate,187.357,187.200,187.584,187.372,0.169,5,633,63,4861952,8.771,0.046816,false,1,6ddf1e0-dirty
flashinfer,16,151936,50,0.9,float16,cold,rotate,119.258,119.217,119.277,119.250,0.026,5,991,99,4861952,8.771,0.073550,false,1,6ddf1e0-dirty
flashinfer_from_probs,16,151936,50,0.9,float16,cold,rotate,78.332,78.312,78.404,78.345,0.043,5,1465,146,9723904,17.543,0.223952,false,1,6ddf1e0-dirty
fused_kernel,16,151936,50,0.9,float16,cold,rotate,28.638,28.617,28.651,28.636,0.015,5,4030,403,4861952,8.771,0.306286,false,1,6ddf1e0-dirty
compile,16,151936,50,0.9,float16,cold,rotate,159.954,159.833,160.028,159.931,0.089,5,705,70,4861952,8.771,0.054837,false,1,6ddf1e0-dirty
graph_eager,16,151936,50,0.9,float16,cold,rotate_into_static,132.245,131.829,132.322,132.156,0.238,5,906,90,4861952,8.771,0.066326,false,1,6ddf1e0-dirty
graph_compile,16,151936,50,0.9,float16,cold,rotate_into_static,119.490,119.401,119.505,119.472,0.052,5,996,99,4861952,8.771,0.073406,false,1,6ddf1e0-dirty
hf_eager,16,151936,50,0.9,float16,cold,rotate,1169.329,1169.004,1171.110,1169.666,1.057,5,101,10,4861952,8.771,0.007501,false,1,6ddf1e0-dirty
ref_eager_fullsort,32,151936,50,0.9,float16,cold,rotate,1542.467,1540.859,1542.598,1541.975,0.831,5,78,10,9723904,17.543,0.011373,false,1,6ddf1e0-dirty
tight_eager,32,151936,50,0.9,float16,cold,rotate,229.742,229.584,230.406,229.883,0.383,5,513,51,9723904,17.543,0.076358,false,1,6ddf1e0-dirty
flashinfer,32,151936,50,0.9,float16,cold,rotate,193.516,191.566,193.695,193.064,1.094,5,634,63,9723904,17.543,0.090652,false,1,6ddf1e0-dirty
flashinfer_from_probs,32,151936,50,0.9,float16,cold,rotate,127.631,127.598,127.675,127.639,0.035,5,928,92,19447808,35.085,0.274896,false,1,6ddf1e0-dirty
fused_kernel,32,151936,50,0.9,float16,cold,rotate,40.932,39.908,40.936,40.671,0.563,5,2999,299,9723904,17.543,0.428581,false,1,6ddf1e0-dirty
compile,32,151936,50,0.9,float16,cold,rotate,196.243,196.075,196.350,196.217,0.133,5,598,59,9723904,17.543,0.089392,false,1,6ddf1e0-dirty
graph_eager,32,151936,50,0.9,float16,cold,rotate_into_static,190.531,190.273,190.579,190.468,0.144,5,634,63,9723904,17.543,0.092073,false,1,6ddf1e0-dirty
graph_compile,32,151936,50,0.9,float16,cold,rotate_into_static,173.759,173.436,173.780,173.681,0.178,5,694,69,9723904,17.543,0.100960,false,1,6ddf1e0-dirty
hf_eager,32,151936,50,0.9,float16,cold,rotate,2186.590,2186.003,2186.997,2186.491,0.445,5,54,10,9723904,17.543,0.008023,false,1,6ddf1e0-dirty
ref_eager_fullsort,1,151936,50,0.9,bfloat16,hot,n/a,138.586,138.483,139.000,138.711,0.241,5,844,84,303872,0.548,0.003956,false,1,6ddf1e0-dirty
tight_eager,1,151936,50,0.9,bfloat16,hot,n/a,136.785,136.634,137.099,136.823,0.209,5,863,86,303872,0.548,0.004008,false,1,6ddf1e0-dirty
flashinfer,1,151936,50,0.9,bfloat16,hot,n/a,84.030,83.967,84.120,84.041,0.066,5,1354,135,303872,0.548,0.006524,false,1,6ddf1e0-dirty
flashinfer_from_probs,1,151936,50,0.9,bfloat16,hot,n/a,72.917,72.758,72.947,72.872,0.088,5,1516,151,607744,1.096,0.015037,false,1,6ddf1e0-dirty
fused_kernel,1,151936,50,0.9,bfloat16,hot,n/a,18.419,18.418,18.421,18.420,0.002,5,5000,500,303872,0.548,0.029763,false,1,6ddf1e0-dirty
compile,1,151936,50,0.9,bfloat16,hot,n/a,158.604,158.380,158.707,158.580,0.150,5,716,71,303872,0.548,0.003456,false,1,6ddf1e0-dirty
graph_eager,1,151936,50,0.9,bfloat16,hot,n/a,81.535,81.431,81.556,81.509,0.057,5,1464,146,303872,0.548,0.006724,false,1,6ddf1e0-dirty
graph_compile,1,151936,50,0.9,bfloat16,hot,n/a,71.798,71.773,71.817,71.794,0.020,5,1673,167,303872,0.548,0.007635,false,1,6ddf1e0-dirty
hf_eager,1,151936,50,0.9,bfloat16,hot,n/a,325.138,324.871,325.737,325.289,0.408,5,367,36,303872,0.548,0.001686,false,1,6ddf1e0-dirty
ref_eager_fullsort,4,151936,50,0.9,bfloat16,hot,n/a,230.849,230.488,230.890,230.751,0.191,5,516,51,1215488,2.193,0.009499,false,1,6ddf1e0-dirty
tight_eager,4,151936,50,0.9,bfloat16,hot,n/a,164.902,164.800,164.956,164.884,0.067,5,727,72,1215488,2.193,0.013298,false,1,6ddf1e0-dirty
flashinfer,4,151936,50,0.9,bfloat16,hot,n/a,85.610,85.579,85.695,85.625,0.053,5,1320,132,1215488,2.193,0.025614,false,1,6ddf1e0-dirty
flashinfer_from_probs,4,151936,50,0.9,bfloat16,hot,n/a,73.727,73.534,73.840,73.680,0.142,5,1483,148,2430976,4.386,0.059485,false,1,6ddf1e0-dirty
fused_kernel,4,151936,50,0.9,bfloat16,hot,n/a,19.702,19.695,19.743,19.712,0.022,5,5000,500,1215488,2.193,0.111301,false,1,6ddf1e0-dirty
compile,4,151936,50,0.9,bfloat16,hot,n/a,152.664,152.402,152.841,152.658,0.198,5,735,73,1215488,2.193,0.014364,false,1,6ddf1e0-dirty
graph_eager,4,151936,50,0.9,bfloat16,hot,n/a,105.510,105.013,105.545,105.386,0.272,5,1159,115,1215488,2.193,0.020783,false,1,6ddf1e0-dirty
graph_compile,4,151936,50,0.9,bfloat16,hot,n/a,95.084,95.042,95.112,95.081,0.031,5,1261,126,1215488,2.193,0.023062,false,1,6ddf1e0-dirty
hf_eager,4,151936,50,0.9,bfloat16,hot,n/a,598.685,598.432,598.752,598.640,0.153,5,200,20,1215488,2.193,0.003663,false,1,6ddf1e0-dirty
